"","Wi-1","Wi-2","Wi-3","HiN-1","H11-2","H11-3","hgnc_symbol"
"ENSG00000283031",0,0,2.20443435683683,3.66759758497037,0,0,NA
"ENSG00000119778",442.678480651191,230.43767822506,412.229224728486,320.914788684907,253.407451969358,359.256132223431,"ATAD2B"
"ENSG00000173960",785.016505688113,666.995490741881,717.543383150387,576.72972023659,649.062209691031,679.056388653536,"UBXN2A"
"ENSG00000205639",16.8639421200454,33.5813701936016,16.5332576762762,17.4210885286092,33.913264947572,24.9195005010472,"MFSD2B"
"ENSG00000163026",734.424679327977,569.72531500869,793.596368461257,660.167565294666,716.888739586175,859.722767286129,"WDCP"
"ENSG00000119782",544.705330477466,991.229409852517,512.530987964562,522.632655858277,618.917085293189,453.742571623235,"FKBP1B"
"ENSG00000115128",1588.58334770828,2098.25664795883,1510.03753443323,1283.65915473963,1902.91097761376,1474.40377964529,"SF3B6"
"ENSG00000219626",44.6894466181203,42.8451964539055,30.8620809957156,45.8449698121296,25.434948710679,16.6130003340315,"FAM228B"
"ENSG00000115129",580.962806035564,554.671597335696,664.636958586303,492.374975782272,516.235255313041,686.324576299675,"TP53I3"
"ENSG00000176732",1.68639421200454,6.94786969522793,5.51108589209206,1.83379879248518,0.942035137432556,1.03831252087697,"PFN4"
"ENSG00000198399",408.950596411101,309.180201437643,437.58021983211,331.000682043576,258.11762765652,348.873007014661,"ITSN2"
"ENSG00000084676",722.619919843945,490.982791796107,568.744064063901,470.36939027245,394.712722584241,582.493324211979,"NCOA1"
"ENSG00000184924",477.249561997285,524.564161989708,361.527234521239,319.080989892422,352.321141399776,334.336631722383,"PTRHD1"
"ENSG00000138092",863.433836546324,643.835925091121,579.766235848085,701.428038125583,719.714844998473,927.213081143132,"CENPO"
"ENSG00000138031",838.981120472258,460.875356450119,769.347590536052,958.159869073509,585.003820345617,875.297455099283,"ADCY3"
"ENSG00000271936",37.1006726640999,70.6366752348172,36.3731668878076,37.5928752459463,60.2902487956836,47.7623759603405,NA
"ENSG00000115137",79.2605279642133,72.9526317998932,83.7685055597994,93.5237384167444,61.2322839331161,66.4520013361259,"DNAJC27"
"ENSG00000224165",2.52959131800681,4.63191313015195,2.20443435683683,3.66759758497037,1.88407027486511,8.30650016701574,"DNAJC27-AS1"
"ENSG00000084710",546.391724689471,347.393484761396,370.344971948587,430.942716234018,243.987100595032,323.953506513614,"EFR3B"
"ENSG00000115138",80.1037250702156,126.219632796641,49.5997730288286,55.0139637745555,65.9424596202789,72.6818764613877,"POMC"
"ENSG00000119772",3434.34181274724,2809.25531343716,2612.25471285164,3406.28125704123,2917.48282062863,3829.29657699425,"DNMT3A"
"ENSG00000235072",6.74557684801816,12.7377611079179,6.61330307051048,6.41829577369814,5.65221082459533,3.1149375626309,NA
"ENSG00000138101",930.046407920503,973.859735614448,563.232978171809,888.475514959072,906.237802210119,714.359014363353,"DTNB"
"ENSG00000143970",1144.21847284508,719.10451345609,1173.86129501561,1056.26810447147,914.716118447012,1221.05552455131,"ASXL2"
"ENSG00000084731",2070.89209234157,1594.53609505481,1634.58807559451,1746.69334984214,1640.08317427008,1967.60222706185,"KIF3C"
"ENSG00000268412",0.843197106002269,3.47393484761396,1.10221717841841,3.66759758497037,2.82610541229767,2.07662504175393,NA
"ENSG00000084733",3748.85433328609,3255.07695221428,3565.67257218357,3207.31408805659,3376.25393255828,3531.30088350256,"RAB10"
"ENSG00000157833",846.569894426279,701.734839218021,705.418994187784,673.004156842062,724.425020685635,725.780452093,"GAREM2"
"ENSG00000084754",5087.00814051169,4424.63501757765,3361.76239417616,3713.4425547825,3657.92243865061,4041.11233125316,"HADHA"
"ENSG00000138029",1341.52659564961,1267.9862193791,1094.50165816948,1019.59212862176,1250.080627373,1104.76452221309,"HADHB"
"ENSG00000173567",112.988412204304,45.1611530189815,40.7820356014813,48.5956680008574,31.0871595352743,26.9961255428011,"ADGRF3"
"ENSG00000138018",1673.7462554145,1223.98304464265,2341.10928696071,2213.39514252962,1864.28753697903,2610.3176774847,"SELENOI"
"ENSG00000157856",12.647956590034,1.15797828253799,1.10221717841841,2.75069818872778,4.71017568716278,2.07662504175393,"DRC1"
"ENSG00000115155",13.4911536960363,15.0537176729938,8.8177374273473,8.25209456618333,15.0725621989209,7.26818764613877,"OTOF"
"ENSG00000171303",0.843197106002269,5.78989141268994,6.61330307051048,4.58449698121296,11.3044216491907,10.3831252087697,"KCNK3"
"ENSG00000213699",365.104346898983,455.085465037429,310.825244313992,446.530005970142,546.380379710882,490.083509853928,"SLC35F6"
"ENSG00000115163",390.400260079051,580.147119551532,493.793295931449,476.787686046148,664.134771889952,551.34394858567,"CENPA"
"ENSG00000157851",1346.58577828562,642.677946808583,374.75384066226,1202.05510847404,770.584742419831,839.994829389466,"DPYSL5"
"ENSG00000084764",166.109829882447,187.592481771154,155.412622156996,127.44901607772,160.145973363534,152.631940568914,"MAPRE3"
"ENSG00000119777",1135.78650178506,1223.98304464265,1276.36749260852,1430.36305813844,1418.70491697343,1426.64140368495,"TMEM214"
"ENSG00000084693",1819.6193547529,1842.34344751794,1396.50916505613,1792.53831965427,1706.96766902779,1395.49202805864,"AGBL5"
"ENSG00000229122",0.843197106002269,0,7.71552024892889,2.75069818872778,2.82610541229767,0,NA
"ENSG00000272148",0,0,2.20443435683683,0.916899396242592,2.82610541229767,0,NA
"ENSG00000228474",1354.17455223964,2512.81287310743,1251.0164975049,1270.82256319223,1834.14241258119,1348.76796461918,"OST4"
"ENSG00000138080",128.165960112345,130.851545926793,63.9285963482679,107.277229360383,113.986251629339,94.486439399804,"EMILIN1"
"ENSG00000138030",307.766943690828,352.025397891548,293.189769459298,352.089368157155,404.133073958566,455.819196664989,"KHK"
"ENSG00000138028",91.0652874482451,155.16908986009,68.3374650619416,114.612424530324,88.5513029186602,90.3331893162961,"CGREF1"
"ENSG00000143994",18.5503363320499,10.4218045428419,19.8399092115314,10.0858933586685,3.76814054973022,6.2298751252618,"ABHD1"
"ENSG00000138073",1104.58820886297,1331.67502491869,1330.37613435102,1462.45453700693,1496.89383338033,1625.99740769333,"PREB"
"ENSG00000138074",2451.1739871486,2350.69591355211,2500.93077783138,2755.28268570899,2619.79971719994,3350.63450486997,"SLC5A6"
"ENSG00000138085",1992.47476148336,3043.16692650983,1527.67300928792,2011.67727535625,2351.31970303166,1620.80584508895,"ATRAID"
"ENSG00000084774",5567.63049093299,3336.13543199194,4902.6620096051,5023.69179201316,3140.74514820014,4682.78946915512,"CAD"
"ENSG00000115194",360.888361368971,321.917962545561,246.896647965724,242.978340004287,204.421624822865,173.398190986453,"SLC30A3"
"ENSG00000163793",6.74557684801816,4.63191313015195,6.61330307051048,0,1.88407027486511,0,"DNAJC5G"
"ENSG00000138100",275.725453662742,154.011111577552,102.506197592912,74.2688510956499,67.826529895144,96.5630644415579,"TRIM54"
"ENSG00000163794",5.05918263601362,8.10584797776591,6.61330307051048,9.16899396242592,3.76814054973022,4.15325008350787,"UCN"
"ENSG00000115204",795.13487096014,1068.81395478256,596.299493524361,760.109599485109,881.744888636872,636.485575297581,"MPV17"
"ENSG00000115207",3168.73472435653,2562.60593925657,2394.01571152479,2667.2603436697,3052.19384528148,3082.74987448372,"GTF3C2"
"ENSG00000234945",3.37278842400908,5.78989141268994,9.91995460576572,11.0027927549111,3.76814054973022,8.30650016701574,"GTF3C2-AS1"
"ENSG00000234072",159.364253034429,220.015873682218,448.602391616294,372.261154874492,320.291946727069,332.260006680629,NA
"ENSG00000115211",1130.72731914904,1093.13149871586,1064.74179435219,1076.4398911888,1266.09522470935,1456.75246679038,"EIF2B4"
"ENSG00000115234",2486.58826560069,2593.87135288509,1540.89961542894,2331.67516464491,2853.42443128321,2432.76623641473,"SNX17"
"ENSG00000163795",543.018936265462,519.932248859556,422.149179334252,481.372183027361,511.525079625878,467.240634394635,"ZNF513"
"ENSG00000115241",6381.31569822518,6888.81280281849,5964.09715242203,6987.69029876479,8581.94010201058,9608.54406819545,"PPM1G"
"ENSG00000213453",0,8.10584797776591,2.20443435683683,7.33519516994074,4.71017568716278,1.03831252087697,NA
"ENSG00000115216",3744.63834775608,3551.51939254401,2767.66733500863,2902.90348850405,3254.73139982948,3466.92550720819,"NRBP1"
"ENSG00000157992",497.486292541339,890.485299271713,416.63809344216,604.236702123868,733.845372059961,598.068012025133,"KRTCAP3"
"ENSG00000138002",355.829178732958,217.699917117142,263.429905642001,354.840066345883,198.769413998269,338.489881805891,"IFT172"
"ENSG00000115226",444.364874863196,751.527905367154,364.833886056495,450.197603555113,543.554274298585,353.026257098169,"FNDC4"
"ENSG00000084734",6.74557684801816,6.94786969522793,11.0221717841841,4.58449698121296,2.82610541229767,1.03831252087697,"GCKR"
"ENSG00000221843",23.6095189680635,10.4218045428419,15.4310404978578,16.5041891323667,6.59424596202789,9.3448126878927,"C2orf16"
"ENSG00000243943",710.815160359913,919.434756335162,847.605010203759,893.976911336527,770.584742419831,753.814890156678,"ZNF512"
"ENSG00000176714",52.2782205721407,57.8989141268994,45.1909043151549,40.343573434674,61.2322839331161,49.8390010020944,"CCDC121"
"ENSG00000198522",1349.95856670963,1129.02882547454,944.60012190458,899.478307713983,886.455064324035,850.377954598236,"GPN1"
"ENSG00000119760",660.223333999777,613.728489745133,650.308135266864,557.474832915496,568.989223009264,668.673263444767,"SUPT7L"
"ENSG00000163798",785.016505688113,706.366752348172,651.410352445282,561.142430500466,646.236104278733,639.600512860212,"SLC4A1AP"
"ENSG00000205334",12.647956590034,15.0537176729938,18.737692033113,11.9196921511537,15.0725621989209,6.2298751252618,"LINC01460"
"ENSG00000243147",486.524730163309,854.587972513035,660.228089872629,421.773722271592,609.496733918864,445.436071456219,"MRPL33"
"ENSG00000171174",76.7309366462065,79.9005014951211,20.9421263899498,38.5097746421889,47.1017568716278,21.8045629384163,"RBKS"
"ENSG00000158019",758.03419829604,787.425232125832,425.455830869507,543.721341971857,559.568871634938,500.466635062698,"BABAM2"
"ENSG00000223522",2.52959131800681,2.31595656507598,0,1.83379879248518,2.82610541229767,2.07662504175393,"LOC100505716"
"ENSG00000075426",173.698603836468,122.745697949027,174.150314190109,216.388257513252,177.10260583732,240.888504843456,"FOSL2"
"ENSG00000163803",0.843197106002269,4.63191313015195,5.51108589209206,2.75069818872778,2.82610541229767,8.30650016701574,"PLB1"
"ENSG00000226833",14.3343508020386,12.7377611079179,2.20443435683683,4.58449698121296,7.53628109946045,4.15325008350787,"LOC100505774"
"ENSG00000213639",4411.60725860387,3817.85439752775,3190.91873152131,3166.97051462191,3716.32861717143,3637.20876063202,"PPP1CB"
"ENSG00000163806",5.05918263601362,11.5797828253799,17.6354748546946,7.33519516994074,2.82610541229767,6.2298751252618,"SPDYA"
"ENSG00000171103",447.737663287205,330.023810523326,464.033432114152,432.776515026503,495.510482289524,499.428322541821,"TRMT61B"
"ENSG00000163811",3403.14351982516,2112.15238734929,2658.54783434521,2317.92167370127,2502.9873601583,2971.65043474988,"WDR43"
"ENSG00000265706",0,0,5.51108589209206,1.83379879248518,2.82610541229767,1.03831252087697,"SNORD53B"
"ENSG00000189350",41.3166581941112,26.6335004983737,36.3731668878076,21.0886861135796,27.3190189855441,32.187688147186,"TOGARAM2"
"ENSG00000115295",16.8639421200454,13.8957393904559,8.8177374273473,12.8365915473963,8.478316236893,11.4214377296466,"CLIP4"
"ENSG00000171094",0,0,3.30665153525524,0.916899396242592,0,4.15325008350787,"ALK"
"ENSG00000119801",668.6553050598,743.422057389388,499.304381823541,478.621484838633,554.858695947775,550.305636064793,"YPEL5"
"ENSG00000213626",1161.08241496513,905.539016944706,617.241619914311,673.004156842062,728.193161235366,782.887640741233,"LBH"
"ENSG00000235997",4.21598553001135,5.78989141268994,6.61330307051048,7.33519516994074,7.53628109946045,4.15325008350787,NA
"ENSG00000172954",434.246509591169,340.445615066168,321.847416098177,404.352633742983,361.741492774101,305.263881137828,"LCLAT1"
"ENSG00000162949",64.9261771621748,56.7409358443614,42.9864699583181,70.6012535106796,61.2322839331161,59.1838136899871,"CAPN13"
"ENSG00000230118",0.843197106002269,2.31595656507598,0,2.75069818872778,3.76814054973022,2.07662504175393,NA
"ENSG00000158089",244.527160740658,236.227569637749,191.785789044804,290.657108608902,322.176017001934,319.800256430106,"GALNT14"
"ENSG00000214711",0.843197106002269,1.15797828253799,2.20443435683683,4.58449698121296,0.942035137432556,1.03831252087697,"CAPN14"
"ENSG00000013016",417.382567471123,370.553050412156,421.046962155834,448.363804762627,475.727744403441,572.110199003209,"EHD3"
"ENSG00000158125",22.7663218620613,9.2638262603039,33.0665153525524,21.0886861135796,11.3044216491907,25.9578130219242,"XDH"
"ENSG00000277893",0,3.47393484761396,7.71552024892889,0,1.88407027486511,3.1149375626309,"SRD5A2"
"ENSG00000162959",239.467978104645,170.222807533084,167.537011119599,182.462979852276,202.537554547999,244.003442406087,"MEMO1"
"ENSG00000162961",1717.59250492662,2076.25506059061,1463.74441293965,1055.35120507522,1280.22575177084,1105.80283473397,"DPY30"
"ENSG00000271228",0,1.15797828253799,5.51108589209206,0.916899396242592,0,0,NA
"ENSG00000021574",1039.6620317008,705.208774065634,791.39193410442,677.588653823275,612.322839331161,822.343516534558,"SPAST"
"ENSG00000272716",5.90237974201589,2.31595656507598,11.0221717841841,2.75069818872778,3.76814054973022,10.3831252087697,NA
"ENSG00000152683",1253.83409662537,946.068256833536,1057.02627410326,1012.25693345182,1122.90588381961,1100.61127212959,"SLC30A6"
"ENSG00000229816",2.52959131800681,2.31595656507598,11.0221717841841,1.83379879248518,3.76814054973022,2.07662504175393,NA
"ENSG00000091106",3.37278842400908,17.3696742380698,5.51108589209206,8.25209456618333,9.42035137432556,6.2298751252618,"NLRC4"
"ENSG00000119820",666.125713741793,584.779032681684,600.708362238035,538.219945594401,503.988798526417,497.351697500067,"YIPF4"
"ENSG00000115760",1458.73099338393,902.065082097092,1514.4464031469,1335.00552092921,1046.60103768757,1589.65646946264,"BIRC6"
"ENSG00000276334",4.21598553001135,6.94786969522793,12.1243889626025,3.66759758497037,5.65221082459533,5.19156260438484,NA
"ENSG00000276517",5.05918263601362,12.7377611079179,4.40886871367365,5.50139637745555,6.59424596202789,4.15325008350787,NA
"ENSG00000018699",798.507659384149,569.72531500869,651.410352445282,654.666168917211,585.003820345617,751.738265114924,"TTC27"
"ENSG00000049323",1690.61019753455,979.649627027138,899.409217589425,1662.33860538782,744.207758571719,879.450705182791,"LTBP1"
"ENSG00000152689",0.843197106002269,3.47393484761396,4.40886871367365,3.66759758497037,4.71017568716278,4.15325008350787,"RASGRP3"
"ENSG00000119812",1698.19897148857,1736.96742380698,1955.33327451426,1478.04182674306,1697.54731765347,2151.38354325708,"FAM98A"
"ENSG00000187999",0.843197106002269,0,1.10221717841841,2.75069818872778,0.942035137432556,1.03831252087697,NA
"ENSG00000234587",2.52959131800681,1.15797828253799,1.10221717841841,6.41829577369814,8.478316236893,2.07662504175393,"MRPL50P1"
"ENSG00000260025",26.9823073920726,63.6888055395893,65.0308135266864,65.099857133224,108.334040804744,80.9883766284034,NA
"ENSG00000150938",469.660788043264,420.34611656129,670.148044478395,762.860297673836,606.670628506566,857.646142244375,"CRIM1"
"ENSG00000171055",610.474704745643,616.044446310209,649.205918088445,502.46086914094,666.018842164817,581.455011691102,"FEZ2"
"ENSG00000205221",1.68639421200454,0,0,2.75069818872778,5.65221082459533,5.19156260438484,"VIT"
"ENSG00000279519",10.9615623780295,23.1595656507598,14.3288233194394,22.9224849060648,13.1884919240558,40.4941883142017,NA
"ENSG00000115808",1176.25996287317,778.161405865528,1197.0078557624,899.478307713983,971.238226692965,1343.5764020148,"STRN"
"ENSG00000008869",534.586965205439,346.235506478858,490.486644396194,524.466454650763,364.567598186399,617.795949921795,"HEATR5B"
"ENSG00000152133",166.953026988449,160.95898127278,157.617056513833,151.288400380028,155.435797676372,140.172190318391,"GPATCH11"
"ENSG00000055332",1293.46436060748,1399.99574358843,1687.49450015859,1291.91124930581,1291.53017342003,1430.79465376846,"EIF2AK2"
"ENSG00000138068",0,2.31595656507598,0,1.83379879248518,2.82610541229767,0,"SULT6B1"
"ENSG00000233159",0,0,0,1.83379879248518,1.88407027486511,3.1149375626309,"RPL31P16"
"ENSG00000218739",1125.66813651303,2278.90126003476,3638.41890595918,1990.58858924267,2772.40940946401,1732.94359734366,"CEBPZOS"
"ENSG00000115816",4835.73540292302,3543.41354456624,4018.68383251353,3255.90975605744,3018.28058033391,4002.69476798071,"CEBPZ"
"ENSG00000272054",14.3343508020386,33.5813701936016,29.7598638172971,19.2548873210944,13.1884919240558,7.26818764613877,NA
"ENSG00000003509",662.752925317784,620.676359440361,1088.99057227739,803.20387110851,868.556396712816,892.948767954192,"NDUFAF7"
"ENSG00000115825",1484.87010367,1127.870847192,1730.48097011691,1351.50971006158,1303.77663020666,1573.04346912861,"PRKD3"
"ENSG00000232028",0,0,0,3.66759758497037,0.942035137432556,4.15325008350787,NA
"ENSG00000115828",72.5149511161952,98.4281540157289,67.2352478835232,184.296778644761,180.870746387051,113.176064775589,"QPCT"
"ENSG00000163171",522.782205721407,695.944947805331,896.10256605417,907.730402280166,1198.26869481421,1173.29314859097,"CDC42EP3"
"ENSG00000115841",52.2782205721407,53.2670009967474,54.0086417425022,35.7590764534611,32.9712298101395,31.149375626309,"RMDN2"
"ENSG00000138061",112.988412204304,125.061654514103,321.847416098177,257.648730344168,210.07383564746,193.126128883116,"CYP1B1"
"ENSG00000232973",20.2367305440545,24.3175439332977,110.221717841841,48.5956680008574,45.2176865967627,31.149375626309,"CYP1B1-AS1"
"ENSG00000119787",1801.91221552685,1279.56600220448,1704.02775783487,1511.05020500779,1332.97971946707,1392.37709049601,"ATL2"
"ENSG00000213553",403.891413775087,643.835925091121,340.58510813129,356.673865138368,538.844098611422,320.838568950983,"RPLP0P6"
"ENSG00000143889",1672.0598612025,1176.5059350586,1461.53997858282,1306.58163964569,1530.8070983279,1649.8785956735,"HNRNPLL"
"ENSG00000235586",0.843197106002269,4.63191313015195,2.20443435683683,14.6703903398815,9.42035137432556,3.1149375626309,NA
"ENSG00000143891",338.965236612912,397.18655091053,372.549406305424,317.247191099937,425.799882119515,489.045197333051,"GALM"
"ENSG00000115875",7466.5103736501,7332.31848503054,6735.64917731492,4947.58914212503,5564.60155681411,4283.03914861749,"SRSF7"
"ENSG00000152147",371.849923747001,406.450377170834,358.220582985984,346.5879717797,400.364933408836,445.436071456219,"GEMIN6"
"ENSG00000163214",863.433836546324,635.730077113355,745.098812610847,778.447587409961,695.221931425226,1033.12095827258,"DHX57"
"ENSG00000223922",2.52959131800681,5.78989141268994,3.30665153525524,0,2.82610541229767,3.1149375626309,"ASS1P2"
"ENSG00000188010",89.3788932362406,125.061654514103,103.608414771331,99.9420341904425,127.174743553395,106.946189650328,"MORN2"
"ENSG00000214694",13.4911536960363,17.3696742380698,4.40886871367365,7.33519516994074,3.76814054973022,1.03831252087697,"ARHGEF33"
"ENSG00000269210",6.74557684801816,10.4218045428419,11.0221717841841,2.75069818872778,1.88407027486511,3.1149375626309,"LOC375196"
"ENSG00000115904",671.184896377806,502.562574621487,928.066864228304,671.170358049577,597.25027713224,716.435639405107,"SOS1"
"ENSG00000229692",16.0207450140431,32.4233919110637,42.9864699583181,24.75628369855,20.7247730235162,17.6513128549084,NA
"ENSG00000011566",1163.61200628313,869.641690186029,1562.94395899731,1242.39868190871,1524.21285236588,1760.97803540734,"MAP4K3"
"ENSG00000252473",0,0,4.40886871367365,3.66759758497037,0.942035137432556,0,NA
"ENSG00000273035",0,2.31595656507598,0,0,4.71017568716278,0,NA
"ENSG00000231312",79.2605279642133,128.535589361717,227.056738754193,166.875690116152,243.045065457599,142.248815360144,"MAP4K3-DT"
"ENSG00000152154",114.674806416309,275.598831244041,296.496420994553,371.34425547825,474.785709266008,534.730948251638,"TMEM178A"
"ENSG00000138050",392.086654291055,443.505682212049,488.282210039357,395.183639780557,370.219809010994,387.290570287109,"THUMPD2"
"ENSG00000227028",0.843197106002269,4.63191313015195,0,0.916899396242592,0,1.03831252087697,"SLC8A1-AS1"
"ENSG00000183023",49.7486292541339,45.1611530189815,124.550541161281,99.0251347941999,67.826529895144,132.904002672252,"SLC8A1"
"ENSG00000236090",3.37278842400908,0,4.40886871367365,6.41829577369814,1.88407027486511,2.07662504175393,NA
"ENSG00000236533",0.843197106002269,1.15797828253799,2.20443435683683,0.916899396242592,0.942035137432556,0,NA
"ENSG00000205086",4.21598553001135,0,8.8177374273473,4.58449698121296,3.76814054973022,3.1149375626309,"LINC02898"
"ENSG00000226398",0,1.15797828253799,0,1.83379879248518,1.88407027486511,1.03831252087697,NA
"ENSG00000162878",4293.55966376356,1606.11587788019,601.810579416453,2409.61161332553,1487.47348200601,1519.051218043,"PKDCC"
"ENSG00000143924",2865.18376619571,1994.03860253041,3014.56398297436,2878.1472048055,2331.53696514558,3153.35512590335,"EML4"
"ENSG00000115944",2106.30637079367,2347.2219787045,1677.57454555282,1679.75969391643,1818.12781524483,1562.66034391984,"COX7A2L"
"ENSG00000171126",468.817590937262,334.655723653478,220.443435683683,340.169676006002,266.595943893413,146.402065443652,"KCNG3"
"ENSG00000232526",0.843197106002269,1.15797828253799,1.10221717841841,5.50139637745555,0,0,"VDAC1P13"
"ENSG00000236913",0.843197106002269,0,0,5.50139637745555,0,0,"RPS13P3"
"ENSG00000057935",5505.23390508882,5127.52783507821,3562.36592064831,3848.22676603016,3732.34321450779,3068.21349919144,"MTA3"
"ENSG00000200550",5.90237974201589,5.78989141268994,5.51108589209206,14.6703903398815,2.82610541229767,4.15325008350787,"RNU6-137P"
"ENSG00000162881",42.1598553001135,55.5829575618234,42.9864699583181,26.5900824910352,21.6668081609488,9.3448126878927,"OXER1"
"ENSG00000162882",70.8285569041906,74.1106100824312,37.475384066226,44.928070415887,36.7393703598697,20.7662504175393,"HAAO"
"ENSG00000226491",0,1.15797828253799,4.40886871367365,4.58449698121296,0.942035137432556,3.1149375626309,NA
"ENSG00000152518",4129.97942519912,2749.04044274518,1784.48961185941,2382.10463143825,1987.69413998269,2246.90829517776,"ZFP36L2"
"ENSG00000279873",12.647956590034,15.0537176729938,12.1243889626025,13.7534909436389,1.88407027486511,2.07662504175393,"LINC01126"
"ENSG00000234936",4.21598553001135,9.2638262603039,11.0221717841841,11.0027927549111,5.65221082459533,1.03831252087697,NA
"ENSG00000115970",705.7559777239,406.450377170834,643.694832196353,724.350523031648,608.554698781431,877.374080141037,"THADA"
"ENSG00000152527",111.3020179923,82.2164580601971,256.81660257149,127.44901607772,82.8990920940649,90.3331893162961,"PLEKHH2"
"ENSG00000223658",3.37278842400908,9.2638262603039,0,5.50139637745555,3.76814054973022,0,"C1GALT1C1L"
"ENSG00000138036",235.251992574633,254.755222158357,176.354748546946,151.288400380028,149.783586851776,127.712440067867,"DYNC2LI1"
"ENSG00000138095",9127.60867247457,5635.88030111239,7684.65816793317,6697.03319015589,6188.22881779446,8253.54622845101,"LRPPRC"
"ENSG00000200924",0,2.31595656507598,1.10221717841841,2.75069818872778,0,7.26818764613877,"RNU6-1048P"
"ENSG00000273106",0,1.15797828253799,2.20443435683683,2.75069818872778,0.942035137432556,0,NA
"ENSG00000138032",4361.01543224374,3798.1687667246,4783.62255433591,4307.5933635477,4778.00221705792,5060.73522675434,"PPM1B"
"ENSG00000138079",1.68639421200454,0,3.30665153525524,0,0.942035137432556,1.03831252087697,"SLC3A1"
"ENSG00000138078",1251.30450530737,935.646452290694,1296.20740182005,1144.29044651075,1081.45633777257,1295.81402605445,"PREPL"
"ENSG00000143919",390.400260079051,502.562574621487,346.096194023382,401.601935554255,459.713147067087,372.754194994831,"CAMKMT"
"ENSG00000259439",74.2013453281997,59.0568924094374,16.5332576762762,121.030720304022,30.1451243978418,6.2298751252618,"LINC01833"
"ENSG00000274520",9.27516816602497,1.15797828253799,2.20443435683683,3.66759758497037,3.76814054973022,5.19156260438484,NA
"ENSG00000277311",2.52959131800681,1.15797828253799,0,12.8365915473963,0.942035137432556,1.03831252087697,NA
"ENSG00000277809",7.58877395402043,1.15797828253799,2.20443435683683,6.41829577369814,0.942035137432556,0,NA
"ENSG00000276048",2.52959131800681,0,0,2.75069818872778,0,0,NA
"ENSG00000236502",7.58877395402043,3.47393484761396,1.10221717841841,17.4210885286092,3.76814054973022,0,"SIX3-AS1"
"ENSG00000138083",295.118987100794,240.859482767901,13.226606141021,299.826102571328,66.8844947577115,20.7662504175393,"SIX3"
"ENSG00000225156",1.68639421200454,6.94786969522793,1.10221717841841,15.5872897361241,1.88407027486511,0,NA
"ENSG00000170577",25.2959131800681,53.2670009967474,62.8263791698495,136.618010040146,241.160995182734,173.398190986453,"SIX2"
"ENSG00000231156",0.843197106002269,6.94786969522793,3.30665153525524,7.33519516994074,10.3623865117581,12.4597502505236,NA
"ENSG00000205054",0,3.47393484761396,3.30665153525524,2.75069818872778,11.3044216491907,4.15325008350787,"LINC01121"
"ENSG00000231054",0,0,3.30665153525524,0.916899396242592,3.76814054973022,0,NA
"ENSG00000068784",1032.07325774678,647.309859938735,692.192388046763,736.270215182801,721.598915273338,847.263017035605,"SRBD1"
"ENSG00000171132",42.1598553001135,40.5292398888296,29.7598638172971,36.6759758497037,26.3769838481116,34.2643131889399,"PRKCE"
"ENSG00000116016",26.9823073920726,70.6366752348172,186.274703152712,116.446223322809,117.754392179069,161.976753256807,"EPAS1"
"ENSG00000250565",256.33192022469,192.224394901306,162.025925227507,216.388257513252,292.972927741525,209.739129217147,"ATP6V1E2"
"ENSG00000119729",1169.51438602515,1060.7081068048,969.951117008203,1049.84980869777,984.426718617021,917.868268455239,"RHOQ"
"ENSG00000250116",2.52959131800681,2.31595656507598,16.5332576762762,3.66759758497037,2.82610541229767,2.07662504175393,"RHOQ-AS1"
"ENSG00000151665",271.509468132731,376.342941824846,303.109724065064,326.416185062363,308.045489940446,272.037880469765,"PIGF"
"ENSG00000119878",288.373410252776,264.019048418661,245.794430787306,185.213678041004,258.11762765652,222.198879467671,"CRIPT"
"ENSG00000171150",770.682154886074,435.399834234283,493.793295931449,497.876372159727,471.017568716278,446.474383977096,"SOCS5"
"ENSG00000239332",0.843197106002269,1.15797828253799,0,4.58449698121296,4.71017568716278,2.07662504175393,"LINC01119"
"ENSG00000228925",5.05918263601362,5.78989141268994,6.61330307051048,7.33519516994074,1.88407027486511,1.03831252087697,NA
"ENSG00000180398",2233.62913380001,1852.76525206078,2170.26562430585,2442.61999159026,2233.56531085259,2500.25655027174,"MCFD2"
"ENSG00000068724",605.415522109629,474.771095840575,400.104835765884,560.225531104224,522.829501275068,594.953074462502,"TTC7A"
"ENSG00000143933",9859.50376048454,9933.13770761086,7617.42292004965,7116.05621423876,8220.19860923648,7492.46315064819,"CALM2"
"ENSG00000234690",25.2959131800681,42.8451964539055,35.2709497093892,19.2548873210944,15.0725621989209,21.8045629384163,"EPCAM-DT"
"ENSG00000236824",65.769374268177,81.0584797776591,123.448323982862,101.775832982928,56.5221082459533,67.4903138570029,"BCYRN1"
"ENSG00000119888",6366.13815031713,6473.09859938735,7140.16288179448,5450.96691066221,6660.18842164817,6895.43345114394,"EPCAM"
"ENSG00000277396",2.52959131800681,1.15797828253799,2.20443435683683,1.83379879248518,0.942035137432556,0,NA
"ENSG00000095002",5657.00938416923,4553.17060693937,6841.46202644309,4179.22744807373,4694.16108982643,6734.49501040801,"MSH2"
"ENSG00000184261",565.785258127523,548.881705923006,481.668906968846,356.673865138368,450.292795692762,381.060695161847,"KCNK12"
"ENSG00000235760",5.05918263601362,10.4218045428419,6.61330307051048,9.16899396242592,8.478316236893,9.3448126878927,"MSH2-OT1"
